Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore,Fitness_Defense_Space,Fitness_Defense_GameObject
1,22,0.3333333,0.3918651,0.125,1,0.225,0,0.02380952,0.3625992,0.3392857,0.4444444
1,23,0.2222222,0.5034722,0,0,0.08482143,0,0,0.3628472,0.5625,0.4444444
1,24,0.3333333,0.3923611,0.125,0,0.09375,0,0,0.3628472,0.5625,0.2222222
1,25,0.1944444,0.5347222,0.25,0,0.125,0,0,0.3645833,0.625,0.4444444
1,26,0.3611111,0.3715278,0.125,0,0.125,0.4,0.07142857,0.3663194,0.5208334,0.2222222
1,27,0.3611111,0.3715278,0,0,0.2291667,0.4,0,0.3663194,0.5208334,0.2222222
1,28,0.3611111,0.3715278,0,0,0.2291667,0.4,0,0.3663194,0.5208334,0.2222222
1,29,0.3333333,0.3993056,0.125,0,0.125,0,0,0.3663194,0.6875,0.1111111
1,30,0.1666667,0.5659722,0.125,0,0,0,0,0.3663194,0.6875,0.4444444
1,31,0.3611111,0.3715278,0,0,0.3958333,0.4,0,0.3663194,0.5208334,0.2222222
1,32,0.3333333,0.40625,0.125,0,0,0,0,0.3697917,0.8125,0
1,33,0.3333333,0.40625,0.125,0,0,0,0,0.3697917,0.8125,0
1,34,0.3333333,0.40625,0,0,0.08333334,0,0,0.3697917,0.8125,0
1,35,0.4166667,0.3298611,0.125,1,0.1125,0,0.2179282,0.3732639,0.4375,0.2222222
1,36,0.4166667,0.3298611,0.25,1,0.05,0,0.06734351,0.3732639,0.4375,0.2222222
1,37,0.3055556,0.4479167,0.25,0,0.04166667,0,0,0.3767361,0.5625,0.3333333
1,38,0.4166667,0.3368056,0.375,0,0.1160714,0.6666667,0.1149626,0.3767361,0.5625,0.1111111
1,39,0.4166667,0.3368056,0.375,0,0.0625,0.6666667,0.2020305,0.3767361,0.5625,0.1111111
1,40,0.4166667,0.3368056,0.375,0,0.1160714,0.6666667,0.134687,0.3767361,0.5625,0.1111111
1,41,0.1944444,0.5659722,0,0,0,0,0,0.3802083,0.6875,0.4444444
1,42,0.3055556,0.4548611,0,0,0.08333334,0,0,0.3802083,0.6875,0.2222222
1,43,0.25,0.5104167,0.125,0,0.1,0,0,0.3802083,0.6875,0.3333333
1,44,0.25,0.5173611,0,0,0.05,0,0,0.3836806,0.8125,0.2222222
1,45,0.3611111,0.40625,0.25,0,0.125,0,0.1089641,0.3836806,0.8125,0
1,46,0.3611111,0.40625,0.375,0,0,0,0,0.3836806,0.8125,0
1,47,0.3611111,0.40625,0.25,0,0,0,0,0.3836806,0.8125,0
1,48,0.3611111,0.40625,0.125,0,0.1,0,0,0.3836806,0.8125,0
1,49,0.25,0.5173611,0.25,0,0.05,0,0,0.3836806,0.8125,0.2222222
1,50,0.3611111,0.40625,0.125,0,0,0,0,0.3836806,0.8125,0
1,51,0.1944444,0.5729167,0,0,0,0,0,0.3836806,0.8125,0.3333333
1,52,0.3611111,0.4117064,0.25,1,0.2113095,0,0.06734351,0.3864087,0.2678571,0.5555556
1,53,0.3611111,0.4131944,0,0,0.08333334,0.2,0,0.3871528,0.6041666,0.2222222
1,54,0.4444444,0.3298611,0.25,0,0.025,0.6,0,0.3871528,0.4375,0.2222222
1,55,0.4444444,0.3298611,0.25,0,0.025,0.6,0,0.3871528,0.4375,0.2222222
1,56,0.3333333,0.4472222,0.375,0,0.05357143,0.75,0.05748128,0.3902778,0.45,0.4444444
1,57,0.3333333,0.4548611,0.125,0,0,0,0,0.3940972,0.6875,0.2222222
1,58,0.3333333,0.4548611,0.125,0,0.125,0,0,0.3940972,0.6875,0.2222222
1,59,0.3333333,0.4548611,0,0,0,0,0,0.3940972,0.6875,0.2222222
1,60,0.3333333,0.4548611,0.125,0,0,0,0,0.3940972,0.6875,0.2222222
1,61,0.2222222,0.5659722,0,0,0,0,0,0.3940972,0.6875,0.4444444
1,62,0.3333333,0.4548611,0.25,0,0,0,0.04761905,0.3940972,0.6875,0.2222222
1,63,0.2222222,0.5659722,0.125,0,0,0,0,0.3940972,0.6875,0.4444444
1,64,0.3333333,0.4548611,0.125,0,0.05357143,0,0.0952381,0.3940972,0.6875,0.2222222
1,65,0.3333333,0.4548611,0.125,0,0,0,0,0.3940972,0.6875,0.2222222
1,66,0.2222222,0.5659722,0,0,0,0,0,0.3940972,0.6875,0.4444444
1,67,0.2222222,0.5659722,0.125,0,0.05357143,0,0,0.3940972,0.6875,0.4444444
1,68,0.3333333,0.4548611,0.125,0,0,0,0,0.3940972,0.6875,0.2222222
1,69,0.08333334,0.7083334,0,0,0.08333334,0,0,0.3958333,0.75,0.6666667
1,70,0.3888889,0.40625,0.125,0,0,0,0,0.3975694,0.8125,0
1,71,0.3888889,0.40625,0.25,0,0,0,0,0.3975694,0.8125,0
1,72,0.3611111,0.4472222,0.25,0,0.08333334,0.75,0,0.4041667,0.45,0.4444444
1,73,0.3611111,0.4472222,0,0,0.08333334,0.75,0,0.4041667,0.45,0.4444444
1,74,0.4166667,0.3918651,0,1,0.3473215,0,0.05323971,0.4042659,0.3392857,0.4444444
1,75,0.4166667,0.3918651,0,1,0.4389881,0,0,0.4042659,0.3392857,0.4444444
1,76,0.4166667,0.3918651,0,1,0.2723214,0,0,0.4042659,0.3392857,0.4444444
1,77,0.25,0.5659722,0.125,0,0.225,0,0.06734351,0.4079861,0.6875,0.4444444
1,78,0.3611111,0.4548611,0,0,0.1333333,0,0,0.4079861,0.6875,0.2222222
1,79,0.3611111,0.4548611,0.375,0,0,0,0,0.4079861,0.6875,0.2222222
1,80,0.3055556,0.5104167,0,1,0.3571429,0,0,0.4079861,0.3541667,0.6666667
1,81,0.3611111,0.4548611,0.25,0,0.1333333,0,0,0.4079861,0.6875,0.2222222
1,82,0.3055556,0.5173611,0,0,0,0,0,0.4114583,0.8125,0.2222222
1,83,0.3055556,0.5173611,0,0,0.08333334,0,0,0.4114583,0.8125,0.2222222
1,84,0.3055556,0.5173611,0,0,0,0,0,0.4114583,0.8125,0.2222222
1,85,0.3055556,0.5173611,0,0,0.0625,0,0,0.4114583,0.8125,0.2222222
1,86,0.3055556,0.5173611,0,0,0,0,0,0.4114583,0.8125,0.2222222
1,87,0.3055556,0.5228175,0.25,1,0.2119048,0,0,0.4141865,0.2678571,0.7777778
1,88,0.3611111,0.4826389,0,0,0.3958333,0.4,0,0.421875,0.5208334,0.4444444
1,89,0.3333333,0.5173611,0.25,0,0,0,0.1064794,0.4253472,0.8125,0.2222222
1,90,0.4166667,0.4409722,0.375,1,0,0,0,0.4288194,0.4375,0.4444444
1,91,0.3611111,0.5173611,0.125,0,0,0,0,0.4392361,0.8125,0.2222222
1,92,0.3055556,0.5729167,0,0,0,0,0,0.4392361,0.8125,0.3333333
1,93,0.3333333,0.5902778,0.125,0,0.225,0,0.02380952,0.4618056,0.625,0.5555556
1,94,0.4444444,0.5173611,0.25,0,0.025,0,0,0.4809028,0.8125,0.2222222
1,95,0.3888889,0.5763889,0.5,0,0,0.4285714,0.1904762,0.4826389,0.375,0.7777778
1,96,0.3888889,0.5763889,0.625,0,0,0.4285714,0.0952381,0.4826389,0.375,0.7777778
1,97,0.4166667,0.5972222,0.125,0,0.0875,0,0,0.5069444,0.75,0.4444444
1,98,0.3055556,0.7083334,0.125,0,0,0,0.2934418,0.5069445,0.75,0.6666667
1,99,0.4166667,0.7083334,0,0,0.1625,0,0.1505847,0.5625,0.75,0.6666667
2,0,0.3333333,0.4548611,0.125,0,0.125,0,0,0.3940972,0.6875,0.2222222
2,1,0.3333333,0.4548611,0,0,0,0,0,0.3940972,0.6875,0.2222222
2,2,0.3333333,0.4548611,0.125,0,0,0,0,0.3940972,0.6875,0.2222222
2,3,0.2222222,0.5659722,0,0,0,0,0,0.3940972,0.6875,0.4444444
2,4,0.3333333,0.4548611,0.25,0,0,0,0.04761905,0.3940972,0.6875,0.2222222
2,5,0.2222222,0.5659722,0.125,0,0,0,0,0.3940972,0.6875,0.4444444
2,6,0.3333333,0.4548611,0.125,0,0.05357143,0,0.0952381,0.3940972,0.6875,0.2222222
2,7,0.3333333,0.4548611,0.125,0,0,0,0,0.3940972,0.6875,0.2222222
2,8,0.2222222,0.5659722,0,0,0,0,0,0.3940972,0.6875,0.4444444
2,9,0.2222222,0.5659722,0.125,0,0.05357143,0,0,0.3940972,0.6875,0.4444444
2,10,0.3333333,0.4548611,0.125,0,0,0,0,0.3940972,0.6875,0.2222222
2,11,0.1666667,0.6215278,0.125,0,0,0,0,0.3940972,0.6875,0.5555556
2,12,0.08333334,0.7083334,0,0,0.08333334,0,0,0.3958333,0.75,0.6666667
2,13,0.08333334,0.7083334,0,0,0.08333334,0,0,0.3958333,0.75,0.6666667
2,14,0.08333334,0.7083334,0,0,0.08333334,0,0,0.3958333,0.75,0.6666667
2,15,0.08333334,0.7083334,0,0,0.08333334,0,0,0.3958333,0.75,0.6666667
2,16,0.3333333,0.4618056,0,0,0.08333334,0,0,0.3975694,0.8125,0.1111111
2,17,0.3888889,0.40625,0.125,0,0,0,0,0.3975694,0.8125,0
2,18,0.3888889,0.40625,0.125,0,0,0,0,0.3975694,0.8125,0
2,19,0.3888889,0.40625,0.25,0,0.125,0,0,0.3975694,0.8125,0
2,20,0.3333333,0.4618056,0.125,0,0,0,0,0.3975694,0.8125,0.1111111
2,21,0.3888889,0.40625,0.125,0,0,0,0,0.3975694,0.8125,0
2,22,0.3888889,0.40625,0.25,0,0,0,0,0.3975694,0.8125,0
2,23,0.3888889,0.4131944,0,0,0.1583333,0.2,0,0.4010417,0.6041666,0.2222222
2,24,0.3611111,0.4409722,0.25,1,0.125,0,0.1089641,0.4010417,0.4375,0.4444444
2,25,0.3611111,0.4472222,0,0,0.08333334,0.75,0,0.4041667,0.45,0.4444444
2,26,0.3611111,0.4472222,0,0,0.08333334,0.75,0,0.4041667,0.45,0.4444444
2,27,0.3611111,0.4472222,0,0,0.08333334,0.75,0,0.4041667,0.45,0.4444444
2,28,0.3611111,0.4472222,0.25,0,0.08333334,0.75,0,0.4041667,0.45,0.4444444
2,29,0.3611111,0.4472222,0,0,0.08333334,0.75,0,0.4041667,0.45,0.4444444
2,30,0.4166667,0.3918651,0,1,0.4389881,0,0,0.4042659,0.3392857,0.4444444
2,31,0.4166667,0.3918651,0,1,0.4389881,0,0,0.4042659,0.3392857,0.4444444
2,32,0.4166667,0.3918651,0,1,0.2723214,0,0,0.4042659,0.3392857,0.4444444
2,33,0.4166667,0.3918651,0,1,0.5223215,0,0,0.4042659,0.3392857,0.4444444
2,34,0.4166667,0.3918651,0,1,0.3473215,0,0.05323971,0.4042659,0.3392857,0.4444444
2,35,0.4166667,0.3918651,0,1,0.4389881,0,0,0.4042659,0.3392857,0.4444444
2,36,0.4166667,0.3918651,0,1,0.2723214,0,0,0.4042659,0.3392857,0.4444444
2,37,0.25,0.5659722,0.125,0,0.15,0,0.04761905,0.4079861,0.6875,0.4444444
2,38,0.1944444,0.6215278,0,0,0,0,0,0.4079861,0.6875,0.5555556
2,39,0.25,0.5659722,0.375,0,0.225,0,0.06734351,0.4079861,0.6875,0.4444444
2,40,0.3055556,0.5104167,0.25,1,0.25,0,0,0.4079861,0.3541667,0.6666667
2,41,0.3055556,0.5104167,0,0,0.08333334,0,0,0.4079861,0.6875,0.3333333
2,42,0.3055556,0.5104167,0,0,0.08333334,0,0,0.4079861,0.6875,0.3333333
2,43,0.25,0.5659722,0.125,0,0.225,0,0.06734351,0.4079861,0.6875,0.4444444
2,44,0.3611111,0.4548611,0,0,0.1333333,0,0,0.4079861,0.6875,0.2222222
2,45,0.3611111,0.4548611,0.375,0,0,0,0,0.4079861,0.6875,0.2222222
2,46,0.3055556,0.5104167,0,1,0.3571429,0,0,0.4079861,0.3541667,0.6666667
2,47,0.3611111,0.4548611,0.25,0,0.1333333,0,0,0.4079861,0.6875,0.2222222
2,48,0.2222222,0.5972222,0,0,0,0,0,0.4097222,0.75,0.4444444
2,49,0.3055556,0.5173611,0,0,0,0,0,0.4114583,0.8125,0.2222222
2,50,0.3055556,0.5173611,0,0,0,0,0,0.4114583,0.8125,0.2222222
2,51,0.3611111,0.4618056,0.125,0,0,0,0,0.4114583,0.8125,0.1111111
2,52,0.3055556,0.5173611,0,0,0,0,0,0.4114583,0.8125,0.2222222
2,53,0.3055556,0.5173611,0,0,0.1458333,0,0,0.4114583,0.8125,0.2222222
2,54,0.3055556,0.5173611,0,0,0,0,0,0.4114583,0.8125,0.2222222
2,55,0.3055556,0.5173611,0,0,0.08333334,0,0,0.4114583,0.8125,0.2222222
2,56,0.3055556,0.5173611,0,0,0,0,0,0.4114583,0.8125,0.2222222
2,57,0.3055556,0.5173611,0,0,0.0625,0,0,0.4114583,0.8125,0.2222222
2,58,0.3055556,0.5173611,0,0,0,0,0,0.4114583,0.8125,0.2222222
2,59,0.3055556,0.5228175,0.25,1,0.2119048,0,0,0.4141865,0.2678571,0.7777778
2,60,0.3611111,0.46875,0,1,0.3958333,0,0,0.4149306,0.2708333,0.6666667
2,61,0.3611111,0.4826389,0.125,0,0.2291667,0.4,0.03367176,0.421875,0.5208334,0.4444444
2,62,0.3333333,0.5104167,0.125,0,0,0,0,0.421875,0.6875,0.3333333
2,63,0.3333333,0.5104167,0.125,0,0,0,0,0.421875,0.6875,0.3333333
2,64,0.2222222,0.6215278,0,0,0,0,0,0.421875,0.6875,0.5555556
2,65,0.3611111,0.4826389,0,0,0.3958333,0.4,0,0.421875,0.5208334,0.4444444
2,66,0.3055556,0.5416667,0,0,0.3571429,0,0,0.4236111,0.75,0.3333333
2,67,0.1388889,0.7083334,0,0,0,0,0,0.4236111,0.75,0.6666667
2,68,0.2222222,0.6284722,0.125,0,0,0,0,0.4253472,0.8125,0.4444444
2,69,0.3333333,0.5173611,0.25,0,0,0,0.1064794,0.4253472,0.8125,0.2222222
2,70,0.4166667,0.4409722,0.375,1,0.09375,0,0,0.4288194,0.4375,0.4444444
2,71,0.4166667,0.4409722,0.375,1,0,0,0,0.4288194,0.4375,0.4444444
2,72,0.4166667,0.4479167,0,0,0.4389881,0.6666667,0,0.4322917,0.5625,0.3333333
2,73,0.3333333,0.5347222,0.125,0,0.225,0,0.02380952,0.4340278,0.625,0.4444444
2,74,0.25,0.6284722,0.25,0,0,0,0,0.4392361,0.8125,0.4444444
2,75,0.3611111,0.5173611,0.125,0,0,0,0,0.4392361,0.8125,0.2222222
2,76,0.3611111,0.5173611,0.125,0,0,0,0,0.4392361,0.8125,0.2222222
2,77,0.3055556,0.5729167,0,0,0,0,0,0.4392361,0.8125,0.3333333
2,78,0.3611111,0.5243055,0.125,0,0.03571429,0.2,0,0.4427083,0.6041666,0.4444444
2,79,0.3333333,0.5659722,0.125,0,0,0,0,0.4496528,0.6875,0.4444444
2,80,0.3333333,0.5659722,0.125,0,0.05357143,0,0.04761905,0.4496528,0.6875,0.4444444
2,81,0.3333333,0.5659722,0.125,0,0.05357143,0,0.04761905,0.4496528,0.6875,0.4444444
2,82,0.3055556,0.5972222,0.125,0,0,0,0.4285714,0.4513889,0.75,0.4444444
2,83,0.3055556,0.5972222,0.125,0,0,0,0.4285714,0.4513889,0.75,0.4444444
2,84,0.4166667,0.4861111,0.125,0,0.0625,0,0,0.4513889,0.75,0.2222222
2,85,0.4166667,0.4965278,0.375,1,0.125,0,0,0.4565972,0.4375,0.5555556
2,86,0.3888889,0.5347222,0.25,0,0.125,0,0.02380952,0.4618056,0.625,0.4444444
2,87,0.3333333,0.5902778,0.125,0,0.225,0,0.02380952,0.4618056,0.625,0.5555556
2,88,0.3611111,0.5659722,0,0,0,0,0,0.4635417,0.6875,0.4444444
2,89,0.3611111,0.5729167,0.125,0,0,0,0,0.4670139,0.8125,0.3333333
2,90,0.4444444,0.5173611,0.5,0,0.025,0,0,0.4809028,0.8125,0.2222222
2,91,0.4444444,0.5173611,0.25,0,0.025,0,0,0.4809028,0.8125,0.2222222
2,92,0.3888889,0.5763889,0.5,0,0,0.4285714,0.1904762,0.4826389,0.375,0.7777778
2,93,0.3888889,0.5763889,0.625,0,0,0.4285714,0.0952381,0.4826389,0.375,0.7777778
